id,contractId,contractType,stockSymbol,buyerMemberId,sellerMemberId,contractQuantity,contractRate,contractAmount,businessDate,tradeBookId,stockId,buyerBrokerName,sellerBrokerName,tradeTime,securityName
488,2.02E+15,,GFCL,22,45,100,845.2,84520,8/1/2024,118265638,232,Siprabi Securities Pvt. Ltd.,Imperial Securities Company Pvt. Ltd.,2024-08-01T13:04:00.3841,Goodwill Finance Limited
494,2.02E+15,,GFCL,57,28,250,845.3,211325,8/1/2024,118270414,232,Aryatara Investment & Securities,Shree Krishna Securities Ltd.,2024-08-01T13:07:10.032298,Goodwill Finance Limited
493,2.02E+15,,GFCL,5,20,50,846,42300,8/1/2024,118269510,232,Market Securities & Exchange (PVT) Ltd.,Sipla Securities Private Limited,2024-08-01T13:06:37.006691,Goodwill Finance Limited
492,2.02E+15,,GFCL,44,20,200,846,169200,8/1/2024,118268588,232,Dynamic Money Managers Securities Pvt. Ltd.,Sipla Securities Private Limited,2024-08-01T13:06:03.19686,Goodwill Finance Limited
487,2.02E+15,,GFCL,7,45,50,846,42300,8/1/2024,118265636,232,J.F. Securites (PVT) Ltd.,Imperial Securities Company Pvt. Ltd.,2024-08-01T13:04:00.383895,Goodwill Finance Limited
507,2.02E+15,,GFCL,34,49,54,847,45738,8/1/2024,118274007,232,Vision Securities Pvt. Ltd,Online Securities Pvt. Ltd.,2024-08-01T13:09:38.607932,Goodwill Finance Limited
486,2.02E+15,,GFCL,49,45,50,847,42350,8/1/2024,118265300,232,Online Securities Pvt. Ltd.,Imperial Securities Company Pvt. Ltd.,2024-08-01T13:03:45.175435,Goodwill Finance Limited
485,2.02E+15,,GFCL,49,57,70,847,59290,8/1/2024,118265187,232,Online Securities Pvt. Ltd.,Aryatara Investment & Securities,2024-08-01T13:03:39.585682,Goodwill Finance Limited
546,2.02E+15,,GFCL,58,32,140,848,118720,8/1/2024,118303124,232,Naasa Securities Co. Ltd.,Premier Securities Company Ltd.,2024-08-01T13:29:39.263225,Goodwill Finance Limited
540,2.02E+15,,GFCL,34,50,50,848,42400,8/1/2024,118300683,232,Vision Securities Pvt. Ltd,Cristal Kanchanjanga Securites Pvt. Ltd.,2024-08-01T13:28:09.490363,Goodwill Finance Limited
539,2.02E+15,,GFCL,34,38,120,848,101760,8/1/2024,118300065,232,Vision Securities Pvt. Ltd,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,2024-08-01T13:27:44.422076,Goodwill Finance Limited
510,2.02E+15,,GFCL,34,17,100,848,84800,8/1/2024,118275645,232,Vision Securities Pvt. Ltd,ABC Securities Private Limited,2024-08-01T13:10:45.207086,Goodwill Finance Limited
509,2.02E+15,,GFCL,34,44,25,848,21200,8/1/2024,118274011,232,Vision Securities Pvt. Ltd,Dynamic Money Managers Securities Pvt. Ltd.,2024-08-01T13:09:38.608226,Goodwill Finance Limited
508,2.02E+15,,GFCL,34,58,248,848,210304,8/1/2024,118274009,232,Vision Securities Pvt. Ltd,Naasa Securities Co. Ltd.,2024-08-01T13:09:38.60814,Goodwill Finance Limited
538,2.02E+15,,GFCL,42,38,60,848.1,50886,8/1/2024,118300064,232,Sani Securities Company Ltd.,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,2024-08-01T13:27:44.421928,Goodwill Finance Limited
537,2.02E+15,,GFCL,7,38,120,848.3,101796,8/1/2024,118300062,232,J.F. Securites (PVT) Ltd.,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,2024-08-01T13:27:44.421693,Goodwill Finance Limited
536,2.02E+15,,GFCL,52,52,15,850,12750,8/1/2024,118298160,232,Sundhara Securities Limited,Sundhara Securities Limited,2024-08-01T13:26:26.427404,Goodwill Finance Limited
535,2.02E+15,,GFCL,22,52,50,850,42500,8/1/2024,118298158,232,Siprabi Securities Pvt. Ltd.,Sundhara Securities Limited,2024-08-01T13:26:26.42732,Goodwill Finance Limited
534,2.02E+15,,GFCL,74,52,91,850,77350,8/1/2024,118298156,232,KALASH STOCK MARKET PVT. LTD.,Sundhara Securities Limited,2024-08-01T13:26:26.427231,Goodwill Finance Limited
533,2.02E+15,,GFCL,35,52,50,850,42500,8/1/2024,118298154,232,Kohinoor Investment & Securities Pvt. Ltd.,Sundhara Securities Limited,2024-08-01T13:26:26.427142,Goodwill Finance Limited
516,2.02E+15,,GFCL,17,7,16,850,13600,8/1/2024,118280067,232,ABC Securities Private Limited,J.F. Securites (PVT) Ltd.,2024-08-01T13:13:38.00086,Goodwill Finance Limited
515,2.02E+15,,GFCL,26,7,10,850,8500,8/1/2024,118279440,232,Asian Securities Private Ltd.,J.F. Securites (PVT) Ltd.,2024-08-01T13:13:16.661372,Goodwill Finance Limited
514,2.02E+15,,GFCL,33,7,74,850,62900,8/1/2024,118278634,232,Dakshinkali Investment & Securities Pvt. Ltd.,J.F. Securites (PVT) Ltd.,2024-08-01T13:12:37.500922,Goodwill Finance Limited
513,2.02E+15,,GFCL,33,11,126,850,107100,8/1/2024,118278631,232,Dakshinkali Investment & Securities Pvt. Ltd.,Malla & Malla Stock Broking Company Pvt. Limited,2024-08-01T13:12:37.500706,Goodwill Finance Limited
512,2.02E+15,,GFCL,16,11,146,850,124100,8/1/2024,118277812,232,Primo Securities (PVT) Ltd.,Malla & Malla Stock Broking Company Pvt. Limited,2024-08-01T13:12:07.046765,Goodwill Finance Limited
511,2.02E+15,,GFCL,16,59,54,850,45900,8/1/2024,118277809,232,Primo Securities (PVT) Ltd.,Deevyaa Securities & Stock House Pvt. Ltd,2024-08-01T13:12:07.046558,Goodwill Finance Limited
484,2.02E+15,,GFCL,52,57,80,850,68000,8/1/2024,118265186,232,Sundhara Securities Limited,Aryatara Investment & Securities,2024-08-01T13:03:39.585475,Goodwill Finance Limited
483,2.02E+15,,GFCL,52,32,20,850,17000,8/1/2024,118264087,232,Sundhara Securities Limited,Premier Securities Company Ltd.,2024-08-01T13:03:03.692064,Goodwill Finance Limited
482,2.02E+15,,GFCL,36,38,100,850,85000,8/1/2024,118263873,232,Secured Securities Ltd.,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,2024-08-01T13:02:54.38543,Goodwill Finance Limited
481,2.02E+15,,GFCL,34,38,50,850,42500,8/1/2024,118263872,232,Vision Securities Pvt. Ltd,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,2024-08-01T13:02:54.38522,Goodwill Finance Limited
480,2.02E+15,,GFCL,41,14,25,850,21250,8/1/2024,118262270,232,Linch Stock Market Ltd.,Nepal Stock House (PVT) Ltd.,2024-08-01T13:01:55.756791,Goodwill Finance Limited
479,2.02E+15,,GFCL,52,14,100,850,85000,8/1/2024,118262268,232,Sundhara Securities Limited,Nepal Stock House (PVT) Ltd.,2024-08-01T13:01:55.7567,Goodwill Finance Limited
334,2.02E+15,,GFCL,65,21,126,850,107100,8/1/2024,118177521,232,Sharepro Securities Private Limited,Midas Stock Broking Company Private Limited,2024-08-01T12:16:34.104388,Goodwill Finance Limited
333,2.02E+15,,GFCL,44,21,300,850,255000,8/1/2024,118177520,232,Dynamic Money Managers Securities Pvt. Ltd.,Midas Stock Broking Company Private Limited,2024-08-01T12:16:34.104317,Goodwill Finance Limited
332,2.02E+15,,GFCL,41,21,300,850,255000,8/1/2024,118177518,232,Linch Stock Market Ltd.,Midas Stock Broking Company Private Limited,2024-08-01T12:16:34.104243,Goodwill Finance Limited
331,2.02E+15,,GFCL,49,21,16,850,13600,8/1/2024,118177516,232,Online Securities Pvt. Ltd.,Midas Stock Broking Company Private Limited,2024-08-01T12:16:34.104162,Goodwill Finance Limited
330,2.02E+15,,GFCL,5,21,25,850,21250,8/1/2024,118177514,232,Market Securities & Exchange (PVT) Ltd.,Midas Stock Broking Company Private Limited,2024-08-01T12:16:34.104088,Goodwill Finance Limited
329,2.02E+15,,GFCL,41,21,10,850,8500,8/1/2024,118177512,232,Linch Stock Market Ltd.,Midas Stock Broking Company Private Limited,2024-08-01T12:16:34.104006,Goodwill Finance Limited
328,2.02E+15,,GFCL,17,21,100,850,85000,8/1/2024,118177510,232,ABC Securities Private Limited,Midas Stock Broking Company Private Limited,2024-08-01T12:16:34.103933,Goodwill Finance Limited
318,2.02E+15,,GFCL,62,1,100,850,85000,8/1/2024,118168259,232,Capital Max Securities Ltd,Kumari Securities Private Limited,2024-08-01T12:11:09.371878,Goodwill Finance Limited
317,2.02E+15,,GFCL,62,21,320,850,272000,8/1/2024,118167797,232,Capital Max Securities Ltd,Midas Stock Broking Company Private Limited,2024-08-01T12:10:54.088134,Goodwill Finance Limited
316,2.02E+15,,GFCL,25,21,100,850,85000,8/1/2024,118167796,232,Sweta Securities Private Limited,Midas Stock Broking Company Private Limited,2024-08-01T12:10:54.088054,Goodwill Finance Limited
315,2.02E+15,,GFCL,13,21,10,850,8500,8/1/2024,118167794,232,Thrive Brokerage House Pvt. Ltd,Midas Stock Broking Company Private Limited,2024-08-01T12:10:54.087968,Goodwill Finance Limited
314,2.02E+15,,GFCL,6,21,10,850,8500,8/1/2024,118167792,232,Agrawal Securities (PVT) Ltd.,Midas Stock Broking Company Private Limited,2024-08-01T12:10:54.087863,Goodwill Finance Limited
313,2.02E+15,,GFCL,52,21,100,850,85000,8/1/2024,118167790,232,Sundhara Securities Limited,Midas Stock Broking Company Private Limited,2024-08-01T12:10:54.087792,Goodwill Finance Limited
27,2.02E+15,,GFCL,22,41,10,850,8500,8/1/2024,118032705,232,Siprabi Securities Pvt. Ltd.,Linch Stock Market Ltd.,2024-08-01T11:02:48.670648,Goodwill Finance Limited
21,2.02E+15,,GFCL,45,53,50,850,42500,8/1/2024,118032039,232,Imperial Securities Company Pvt. Ltd.,Investment Management Nepal Pvt. Ltd.,2024-08-01T11:02:31.591757,Goodwill Finance Limited
20,2.02E+15,,GFCL,49,53,53,850,45050,8/1/2024,118032038,232,Online Securities Pvt. Ltd.,Investment Management Nepal Pvt. Ltd.,2024-08-01T11:02:31.591684,Goodwill Finance Limited
19,2.02E+15,,GFCL,49,54,25,850,21250,8/1/2024,118031249,232,Online Securities Pvt. Ltd.,Sewa Securities Pvt. Ltd.,2024-08-01T11:02:09.642123,Goodwill Finance Limited
18,2.02E+15,,GFCL,50,54,75,850,63750,8/1/2024,118030628,232,Cristal Kanchanjanga Securites Pvt. Ltd.,Sewa Securities Pvt. Ltd.,2024-08-01T11:01:53.845061,Goodwill Finance Limited
17,2.02E+15,,GFCL,50,37,300,850,255000,8/1/2024,118030625,232,Cristal Kanchanjanga Securites Pvt. Ltd.,Swarna Laxmi Securities Pvt. Ltd.,2024-08-01T11:01:53.845004,Goodwill Finance Limited
16,2.02E+15,,GFCL,50,13,125,850,106250,8/1/2024,118030623,232,Cristal Kanchanjanga Securites Pvt. Ltd.,Thrive Brokerage House Pvt. Ltd,2024-08-01T11:01:53.844961,Goodwill Finance Limited
15,2.02E+15,,GFCL,35,13,200,850,170000,8/1/2024,118029724,232,Kohinoor Investment & Securities Pvt. Ltd.,Thrive Brokerage House Pvt. Ltd,2024-08-01T11:01:29.541375,Goodwill Finance Limited
14,2.02E+15,,GFCL,35,13,200,850,170000,8/1/2024,118029722,232,Kohinoor Investment & Securities Pvt. Ltd.,Thrive Brokerage House Pvt. Ltd,2024-08-01T11:01:29.541287,Goodwill Finance Limited
13,2.02E+15,,GFCL,50,13,30,850,25500,8/1/2024,118029720,232,Cristal Kanchanjanga Securites Pvt. Ltd.,Thrive Brokerage House Pvt. Ltd,2024-08-01T11:01:29.541144,Goodwill Finance Limited
11,2.02E+15,,GFCL,54,38,135,850,114750,8/1/2024,118029304,232,Sewa Securities Pvt. Ltd.,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,2024-08-01T11:01:17.606848,Goodwill Finance Limited
10,2.02E+15,,GFCL,54,72,155,850,131750,8/1/2024,118029229,232,Sewa Securities Pvt. Ltd.,Hatemalo Financial Services Private Limited,2024-08-01T11:01:15.22991,Goodwill Finance Limited
7,2.02E+15,,GFCL,54,39,200,850,170000,8/1/2024,118029085,232,Sewa Securities Pvt. Ltd.,Sumeru Securities Pvt. Ltd.,2024-08-01T11:01:09.003246,Goodwill Finance Limited
6,2.02E+15,,GFCL,54,52,10,850,8500,8/1/2024,118028957,232,Sewa Securities Pvt. Ltd.,Sundhara Securities Limited,2024-08-01T11:01:05.589545,Goodwill Finance Limited
5,2.02E+15,,GFCL,54,52,90,850,76500,8/1/2024,118028956,232,Sewa Securities Pvt. Ltd.,Sundhara Securities Limited,2024-08-01T11:01:05.589496,Goodwill Finance Limited
4,2.02E+15,,GFCL,54,39,360,850,306000,8/1/2024,118028731,232,Sewa Securities Pvt. Ltd.,Sumeru Securities Pvt. Ltd.,2024-08-01T11:00:56.785788,Goodwill Finance Limited
2,2.02E+15,,GFCL,54,11,50,850,42500,8/1/2024,118028127,232,Sewa Securities Pvt. Ltd.,Malla & Malla Stock Broking Company Pvt. Limited,2024-08-01T11:00:30.562205,Goodwill Finance Limited
327,2.02E+15,,GFCL,49,21,112,850.1,95211.2,8/1/2024,118177508,232,Online Securities Pvt. Ltd.,Midas Stock Broking Company Private Limited,2024-08-01T12:16:34.10386,Goodwill Finance Limited
312,2.02E+15,,GFCL,19,21,50,850.1,42505,8/1/2024,118167788,232,Nepal Investment And Securities Trading Private Limited,Midas Stock Broking Company Private Limited,2024-08-01T12:10:54.087711,Goodwill Finance Limited
311,2.02E+15,,GFCL,43,21,11,850.1,9351.1,8/1/2024,118167786,232,South Asian Bulls Pvt. Ltd.,Midas Stock Broking Company Private Limited,2024-08-01T12:10:54.087622,Goodwill Finance Limited
310,2.02E+15,,GFCL,16,21,89,850.1,75658.9,8/1/2024,118167784,232,Primo Securities (PVT) Ltd.,Midas Stock Broking Company Private Limited,2024-08-01T12:10:54.087492,Goodwill Finance Limited
239,2.02E+15,,GFCL,16,35,128,850.1,108812.8,8/1/2024,118119455,232,Primo Securities (PVT) Ltd.,Kohinoor Investment & Securities Pvt. Ltd.,2024-08-01T11:40:57.147804,Goodwill Finance Limited
117,2.02E+15,,GFCL,16,57,83,850.1,70558.3,8/1/2024,118064113,232,Primo Securities (PVT) Ltd.,Aryatara Investment & Securities,2024-08-01T11:15:44.7738,Goodwill Finance Limited
9,2.02E+15,,GFCL,74,72,100,850.1,85010,8/1/2024,118029228,232,KALASH STOCK MARKET PVT. LTD.,Hatemalo Financial Services Private Limited,2024-08-01T11:01:15.229885,Goodwill Finance Limited
8,2.02E+15,,GFCL,33,72,500,850.1,425050,8/1/2024,118029226,232,Dakshinkali Investment & Securities Pvt. Ltd.,Hatemalo Financial Services Private Limited,2024-08-01T11:01:15.229851,Goodwill Finance Limited
326,2.02E+15,,GFCL,22,21,100,850.2,85020,8/1/2024,118177506,232,Siprabi Securities Pvt. Ltd.,Midas Stock Broking Company Private Limited,2024-08-01T12:16:34.10378,Goodwill Finance Limited
325,2.02E+15,,GFCL,41,21,11,850.2,9352.2,8/1/2024,118177504,232,Linch Stock Market Ltd.,Midas Stock Broking Company Private Limited,2024-08-01T12:16:34.103556,Goodwill Finance Limited
324,2.02E+15,,GFCL,41,21,89,850.2,75667.8,8/1/2024,118175899,232,Linch Stock Market Ltd.,Midas Stock Broking Company Private Limited,2024-08-01T12:15:36.531308,Goodwill Finance Limited
309,2.02E+15,,GFCL,22,21,100,850.2,85020,8/1/2024,118167782,232,Siprabi Securities Pvt. Ltd.,Midas Stock Broking Company Private Limited,2024-08-01T12:10:54.087373,Goodwill Finance Limited
120,2.02E+15,,GFCL,62,8,99,850.2,84169.8,8/1/2024,118065224,232,Capital Max Securities Ltd,Ashutosh Brokerage & Securities (PVT) Ltd.,2024-08-01T11:16:24.454774,Goodwill Finance Limited
119,2.02E+15,,GFCL,25,8,30,850.2,25506,8/1/2024,118065132,232,Sweta Securities Private Limited,Ashutosh Brokerage & Securities (PVT) Ltd.,2024-08-01T11:16:21.00918,Goodwill Finance Limited
118,2.02E+15,,GFCL,25,42,20,850.2,17004,8/1/2024,118064727,232,Sweta Securities Private Limited,Sani Securities Company Ltd.,2024-08-01T11:16:05.211109,Goodwill Finance Limited
244,2.02E+15,,GFCL,18,38,250,850.3,212575,8/1/2024,118122971,232,Sagarmatha Securities Private Limited,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,2024-08-01T11:43:11.893749,Goodwill Finance Limited
242,2.02E+15,,GFCL,18,41,10,850.3,8503,8/1/2024,118121813,232,Sagarmatha Securities Private Limited,Linch Stock Market Ltd.,2024-08-01T11:42:23.380319,Goodwill Finance Limited
308,2.02E+15,,GFCL,52,21,10,850.6,8506,8/1/2024,118167780,232,Sundhara Securities Limited,Midas Stock Broking Company Private Limited,2024-08-01T12:10:54.087301,Goodwill Finance Limited
532,2.02E+15,,GFCL,51,52,17,851,14467,8/1/2024,118298152,232,Oxford Securities Pvt. Ltd.,Sundhara Securities Limited,2024-08-01T13:26:26.426909,Goodwill Finance Limited
531,2.02E+15,,GFCL,57,58,100,851,85100,8/1/2024,118292979,232,Aryatara Investment & Securities,Naasa Securities Co. Ltd.,2024-08-01T13:22:58.561878,Goodwill Finance Limited
522,2.02E+15,,GFCL,50,34,46,851,39146,8/1/2024,118281973,232,Cristal Kanchanjanga Securites Pvt. Ltd.,Vision Securities Pvt. Ltd,2024-08-01T13:15:02.04666,Goodwill Finance Limited
521,2.02E+15,,GFCL,26,34,20,851,17020,8/1/2024,118281768,232,Asian Securities Private Ltd.,Vision Securities Pvt. Ltd,2024-08-01T13:14:51.444398,Goodwill Finance Limited
520,2.02E+15,,GFCL,49,34,120,851,102120,8/1/2024,118281122,232,Online Securities Pvt. Ltd.,Vision Securities Pvt. Ltd,2024-08-01T13:14:21.24322,Goodwill Finance Limited
519,2.02E+15,,GFCL,17,34,84,851,71484,8/1/2024,118281102,232,ABC Securities Private Limited,Vision Securities Pvt. Ltd,2024-08-01T13:14:19.391084,Goodwill Finance Limited
518,2.02E+15,,GFCL,59,34,20,851,17020,8/1/2024,118281070,232,Deevyaa Securities & Stock House Pvt. Ltd,Vision Securities Pvt. Ltd,2024-08-01T13:14:16.431397,Goodwill Finance Limited
517,2.02E+15,,GFCL,26,34,10,851,8510,8/1/2024,118280618,232,Asian Securities Private Ltd.,Vision Securities Pvt. Ltd,2024-08-01T13:13:59.043902,Goodwill Finance Limited
478,2.02E+15,,GFCL,52,14,100,851,85100,8/1/2024,118262266,232,Sundhara Securities Limited,Nepal Stock House (PVT) Ltd.,2024-08-01T13:01:55.756616,Goodwill Finance Limited
477,2.02E+15,,GFCL,64,14,80,851,68080,8/1/2024,118262264,232,SUN SECURITIES PVT LTD,Nepal Stock House (PVT) Ltd.,2024-08-01T13:01:55.756533,Goodwill Finance Limited
335,2.02E+15,,GFCL,42,49,200,851,170200,8/1/2024,118177762,232,Sani Securities Company Ltd.,Online Securities Pvt. Ltd.,2024-08-01T12:16:41.864187,Goodwill Finance Limited
323,2.02E+15,,GFCL,42,21,211,851,179561,8/1/2024,118175898,232,Sani Securities Company Ltd.,Midas Stock Broking Company Private Limited,2024-08-01T12:15:36.531229,Goodwill Finance Limited
321,2.02E+15,,GFCL,42,35,100,851,85100,8/1/2024,118175101,232,Sani Securities Company Ltd.,Kohinoor Investment & Securities Pvt. Ltd.,2024-08-01T12:15:08.523839,Goodwill Finance Limited
320,2.02E+15,,GFCL,42,41,129,851,109779,8/1/2024,118172745,232,Sani Securities Company Ltd.,Linch Stock Market Ltd.,2024-08-01T12:13:41.28614,Goodwill Finance Limited
319,2.02E+15,,GFCL,42,6,10,851,8510,8/1/2024,118171543,232,Sani Securities Company Ltd.,Agrawal Securities (PVT) Ltd.,2024-08-01T12:12:58.919875,Goodwill Finance Limited
307,2.02E+15,,GFCL,1,21,190,851,161690,8/1/2024,118167778,232,Kumari Securities Private Limited,Midas Stock Broking Company Private Limited,2024-08-01T12:10:54.087224,Goodwill Finance Limited
305,2.02E+15,,GFCL,1,54,10,851,8510,8/1/2024,118167017,232,Kumari Securities Private Limited,Sewa Securities Pvt. Ltd.,2024-08-01T12:10:28.911907,Goodwill Finance Limited
243,2.02E+15,,GFCL,49,38,50,851,42550,8/1/2024,118122970,232,Online Securities Pvt. Ltd.,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,2024-08-01T11:43:11.893587,Goodwill Finance Limited
238,2.02E+15,,GFCL,17,35,150,851,127650,8/1/2024,118119454,232,ABC Securities Private Limited,Kohinoor Investment & Securities Pvt. Ltd.,2024-08-01T11:40:57.14773,Goodwill Finance Limited
116,2.02E+15,,GFCL,49,57,100,851,85100,8/1/2024,118064112,232,Online Securities Pvt. Ltd.,Aryatara Investment & Securities,2024-08-01T11:15:44.773752,Goodwill Finance Limited
115,2.02E+15,,GFCL,17,57,50,851,42550,8/1/2024,118064110,232,ABC Securities Private Limited,Aryatara Investment & Securities,2024-08-01T11:15:44.773703,Goodwill Finance Limited
114,2.02E+15,,GFCL,22,57,30,851,25530,8/1/2024,118064108,232,Siprabi Securities Pvt. Ltd.,Aryatara Investment & Securities,2024-08-01T11:15:44.773651,Goodwill Finance Limited
112,2.02E+15,,GFCL,22,38,60,851,51060,8/1/2024,118062988,232,Siprabi Securities Pvt. Ltd.,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,2024-08-01T11:15:13.040816,Goodwill Finance Limited
110,2.02E+15,,GFCL,22,41,10,851,8510,8/1/2024,118062231,232,Siprabi Securities Pvt. Ltd.,Linch Stock Market Ltd.,2024-08-01T11:14:49.530356,Goodwill Finance Limited
109,2.02E+15,,GFCL,53,43,25,851,21275,8/1/2024,118062080,232,Investment Management Nepal Pvt. Ltd.,South Asian Bulls Pvt. Ltd.,2024-08-01T11:14:46.001397,Goodwill Finance Limited
3,2.02E+15,,GFCL,3,39,40,851,34040,8/1/2024,118028730,232,Arun Securities (PVT) Ltd.,Sumeru Securities Pvt. Ltd.,2024-08-01T11:00:56.785744,Goodwill Finance Limited
322,2.02E+15,,GFCL,50,21,500,851.1,425550,8/1/2024,118175896,232,Cristal Kanchanjanga Securites Pvt. Ltd.,Midas Stock Broking Company Private Limited,2024-08-01T12:15:36.531043,Goodwill Finance Limited
108,2.02E+15,,GFCL,11,43,200,851.1,170220,8/1/2024,118062078,232,Malla & Malla Stock Broking Company Pvt. Limited,South Asian Bulls Pvt. Ltd.,2024-08-01T11:14:46.001325,Goodwill Finance Limited
107,2.02E+15,,GFCL,17,43,100,851.2,85120,8/1/2024,118062076,232,ABC Securities Private Limited,South Asian Bulls Pvt. Ltd.,2024-08-01T11:14:46.001269,Goodwill Finance Limited
530,2.02E+15,,GFCL,81,58,300,852,255600,8/1/2024,118292978,232,Aakashbhairab Securities Ltd.,Naasa Securities Co. Ltd.,2024-08-01T13:22:58.561838,Goodwill Finance Limited
523,2.02E+15,,GFCL,50,42,35,852,29820,8/1/2024,118286430,232,Cristal Kanchanjanga Securites Pvt. Ltd.,Sani Securities Company Ltd.,2024-08-01T13:18:28.588524,Goodwill Finance Limited
476,2.02E+15,,GFCL,38,14,100,852,85200,8/1/2024,118262262,232,Dipshikha Dhitopatra Karobar Co. Pvt Ltd.,Nepal Stock House (PVT) Ltd.,2024-08-01T13:01:55.756324,Goodwill Finance Limited
306,2.02E+15,,GFCL,47,21,10,852,8520,8/1/2024,118167776,232,Neev Securities Pvt. Ltd.,Midas Stock Broking Company Private Limited,2024-08-01T12:10:54.087021,Goodwill Finance Limited
304,2.02E+15,,GFCL,10,41,11,852,9372,8/1/2024,118165959,232,Pragyan Securities (PVT) Ltd.,Linch Stock Market Ltd.,2024-08-01T12:09:53.485158,Goodwill Finance Limited
121,2.02E+15,,GFCL,51,45,20,852,17040,8/1/2024,118065861,232,Oxford Securities Pvt. Ltd.,Imperial Securities Company Pvt. Ltd.,2024-08-01T11:16:45.923822,Goodwill Finance Limited
106,2.02E+15,,GFCL,45,43,26,852,22152,8/1/2024,118062074,232,Imperial Securities Company Pvt. Ltd.,South Asian Bulls Pvt. Ltd.,2024-08-01T11:14:46.001213,Goodwill Finance Limited
105,2.02E+15,,GFCL,50,43,500,852,426000,8/1/2024,118062072,232,Cristal Kanchanjanga Securites Pvt. Ltd.,South Asian Bulls Pvt. Ltd.,2024-08-01T11:14:46.001156,Goodwill Finance Limited
